x,y,spatial_cluster
6188.10009765625,82.26522827148438,4
6898.60791015625,98.91510772705078,2
11986.4365234375,88.78919982910156,5
12803.453125,90.22946166992188,1
14061.783203125,103.33435821533205,1
14115.52734375,97.346923828125,1
14366.876953125,91.6015625,2
1100.95263671875,105.57536315917967,2
2287.722412109375,112.34064483642578,2
2457.539306640625,92.32772064208984,2
8235.0537109375,99.42936706542967,4
10173.4560546875,107.15737152099608,1
11160.0185546875,88.21361541748047,5
11512.37890625,102.08157348632812,5
11822.5009765625,96.82418060302734,5
13093.9677734375,116.083984375,4
13662.314453125,98.7449188232422,2
4144.28759765625,86.72743225097656,4
4183.40087890625,88.68333435058594,4
